,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
490,Contraceptives advertise that they are not 100% effective. Even though these devices or drugs decrease the likelihood of pregnancy they don't negate the responsibility for the risk of the action chosen.,Pro-Life vs Pro-Choice: Should abortion be legal?,4,491,refutes,False,0.0001469387498218,0.3547179698944092,0.0003086485667154,0.4924771189689636,4.3775671656476334e-05,0.1151600554585456,1.5329856495327476e-08,1.3116235777488328e-06,6.991156986657643e-09,1.3427279554889535e-06,0.0,refutes,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,3.535329269731752e-05,5.424408372636311e-05,0.00025416707762726174
491,Abstinence is always effective.,Pro-Life vs Pro-Choice: Should abortion be legal?,6,492,insufficient-neutral,True,5.4394055041484535e-05,0.2233660966157913,0.0002134584792656,0.6463311910629272,2.001045322685968e-05,0.0975814163684845,1.4777009837985132e-08,2.298352001162129e-06,4.949678444887695e-09,2.584106368885841e-06,0.0,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.1587874099262702e-05,-0.4132229309741677,0.0001589718024785752
492,An abstinent woman can still be raped and become pregnant.,Pro-Life vs Pro-Choice: Should abortion be legal?,3,493,supports,True,0.0001036587855196,0.3698275685310364,0.0001331005187239,0.2748325169086456,8.072955097304657e-05,0.3018444776535034,1.681543793097262e-08,1.728673964862537e-06,9.214099705445733e-09,3.5748280424741097e-06,0.14285714285714285,supports,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,7.23074832670887e-05,1.096010701274478e-05,7.86094625638376e-05
493,The primary role of sexual relations is reproduction. This is true in all species that reproduce by mating. The pleasure and bonding effect of a sexual relation is subservient to its purpose as a reproduction mechanism.,Pro-Life vs Pro-Choice: Should abortion be legal?,1,494,insufficient-neutral,,0.0001276461553061,0.371693342924118,0.0002538546686992,0.4278164207935333,5.533050716621801e-05,0.1649379283189773,8.43185876675534e-09,6.965083230170421e-07,5.380592416059926e-09,1.3851722542312928e-06,0.0,insufficient-neutral,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,4.6908225530523075e-05,3.494970062724414e-05,0.00019937019343622628
494,It is unreasonable to expect people to remain abstinent forever. There are people who may want to have sex lives but do not ever want to have children. For them there is no fail proof form of contraception.,Pro-Life vs Pro-Choice: Should abortion be legal?,0,495,supports,False,0.0001246608153451,0.2676596939563751,0.0003607180260587,0.500054121017456,8.175455877790228e-05,0.1927880346775055,1.4679866211508852e-08,9.153343398793368e-07,8.266887618901821e-09,1.764353100952576e-06,0.0,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,7.33324997053265e-05,3.196408390048567e-05,0.00030623937466809406
495,Male vasectomies are both reversible and do not stop your body from producing sperm. It is one of the most highly-effective birth control measures while still maintaining the possibility of having children in the future.,Pro-Life vs Pro-Choice: Should abortion be legal?,6,496,insufficient-neutral,,2.5426686988794245e-05,0.1351207643747329,0.000139619980473,0.3559958040714264,9.521255560684948e-05,0.4790447354316711,2.970906187726996e-09,2.9834248493898485e-07,3.0532629757829e-09,1.3475649893734951e-06,0.0,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,8.679060988758514e-05,-0.7257090530400221,8.512927961258447e-05
496,"According to WHO, only 43% of women of reproductive age in less developed countries use modern contraceptive methods, and a wide gap in use is seen between the highest and lowest wealth quintiles (52% versus 35%, respectively).",Pro-Life vs Pro-Choice: Should abortion be legal?,4,497,insufficient-neutral,False,7.211883348645642e-05,0.2915604710578918,0.0001663764123804,0.3685669898986816,7.85906522651203e-05,0.2870402634143829,5.859719820477949e-09,4.7839921535342e-07,5.814118964053705e-09,1.8627711142471528e-06,0.0,insufficient-neutral,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,7.016856654375831e-05,-0.2220164923819218,0.00011188716970030273
497,"Contraception is not cheap or widely available in many developing countries around the world, even in some parts of the US and Europe.",Pro-Life vs Pro-Choice: Should abortion be legal?,4,498,insufficient-neutral,True,0.0001291621738346,0.3702768683433532,0.0002197122666984,0.4608170092105865,3.4763528674375266e-05,0.1111772805452346,3.0845175302829375e-08,2.967237151096924e-06,9.44406508551765e-09,2.680675606825389e-06,0.0,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,2.6341073808210145e-05,3.6465859703227326e-05,0.00016522593073222086
498,"A small pack of condoms will cost you around 5€. Less developed countries may find contraception somewhat more expensive, however abortion procedures in those parts of the world are far more dangerous and costly, so prevention
 and abstinence are still the better options. To increase effectiveness and safety, one should compliment usage of contraception with proper sexual responsibility.",Pro-Life vs Pro-Choice: Should abortion be legal?,6,499,insufficient-neutral,False,0.0001363908231724,0.3644517660140991,0.0003025962796527,0.5915635824203491,7.116381766536506e-06,0.0208847504109144,5.749201559268613e-09,5.114972623232461e-07,2.1150130535829703e-09,4.585031945225637e-07,0.2857142857142857,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,-0.15509261533873148,4.369517919673585e-05,0.0002481144607251457
499,A lack of sex education in many conservative regions means that couples are often ill equipped to properly use contraceptives such as condoms.,Pro-Life vs Pro-Choice: Should abortion be legal?,3,500,insufficient-neutral,False,6.27286426606588e-05,0.2382332980632782,0.0002276662416988,0.5804916620254517,3.602202923502773e-05,0.1467712819576263,1.492180423667833e-08,1.8503609453546237e-06,5.641597411454313e-09,2.064226919173961e-06,0.0,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,2.7599584968895275e-05,-0.3233133831203036,0.0001731803392108155
500,"The solution for ignorance is to improve sex education, not implement a policy of allowing abortion.",Pro-Life vs Pro-Choice: Should abortion be legal?,6,501,refutes,False,0.0002319348277524,0.2728749513626098,0.0006255579646676,0.6246169805526733,2.123883677995764e-05,0.0274437554180622,7.630057297092209e-08,6.477479473687708e-06,3.131369297193487e-08,5.497364782058867e-06,0.14285714285714285,refutes,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.2816267998725372e-05,0.0001392480414978803,0.0005710937466060458
501,People tend to not seek information when they are unaware that the information exists or is important.,Pro-Life vs Pro-Choice: Should abortion be legal?,3,502,not_applicable,"False.
Okay, let me try to work through",0.0002103793667629,0.1927645802497863,0.0006330028409138,0.5845513939857483,4.307638664613478e-05,0.0635670125484466,1.5842186940062677e-07,1.5723595424788073e-05,7.029927928670078e-08,1.4094539437792264e-05,0.0,not_applicable,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,3.4654001797074775e-05,0.00011769058213848337,0.0005785390285854187
502,Religious women are often taught that use of contraception is deeply immoral.,Pro-Life vs Pro-Choice: Should abortion be legal?,0,503,insufficient-neutral,True,7.492773875128478e-05,0.2935965061187744,0.000192835330381,0.5072892308235168,3.767603266169317e-05,0.1453408002853393,2.4842616852538413e-08,3.0209960186766693e-06,1.4154895922047217e-08,4.499760052567581e-06,0.0,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,2.9253602326814225e-05,-0.19171536485594157,0.00013834752966721588
503,By this logic people are consenting to the risk of dying every time they cross the street. People aren't consenting to consequences.,Pro-Life vs Pro-Choice: Should abortion be legal?,7,504,supports,"False.
Okay, let's tackle this. The",0.0001728945499053,0.2632361650466919,0.000434656831203,0.6414149403572083,2.1304789697751403e-05,0.045034397393465,4.8083407477861335e-08,4.261225967638893e-06,2.0280419121831983e-08,4.904640718450537e-06,0.0,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.2882221472023919e-05,8.020229012766641e-05,0.00038018220935231143
504,Abortion has harmful mental and physical consequences for the woman involved.,Pro-Life vs Pro-Choice: Should abortion be legal?,5,505,refutes,"False.

The given argument is that abortion has harmful",0.000201046190341,0.4631110727787018,0.0002463269338477,0.4488626420497894,5.484753728524083e-06,0.0153592340648174,7.612553076796759e-08,8.298167813336477e-06,1.3972222490110653e-08,6.07106903771637e-06,0.14285714285714285,refutes,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,-0.34881108401611044,0.00010835654045377068,0.00019184204833589942
505,Abortion increases the risk of placenta previa in later pregnancies (a life threatening condition for both the mother and her wanted pregnancy) by seven to fifteen fold.,Pro-Life vs Pro-Choice: Should abortion be legal?,0,506,refutes,True,0.0003025249752681,0.5512679815292358,0.0002932172501459,0.3504072427749634,2.3146678358898495e-05,0.0504809506237506,3.4663951709035246e-08,2.34618073591264e-06,1.0448741427637742e-08,1.81298798906937e-06,0.14285714285714285,refutes,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.472412564693444e-05,0.00020984473330534393,0.00023873492007708895
506,Studies have shown that abortion has adverse psychological impacts on women.,Pro-Life vs Pro-Choice: Should abortion be legal?,4,507,refutes,"False.
Okay, let's tackle this. The",0.0002544491726439,0.559284508228302,0.0002159481955459,0.3555028438568115,7.804699635016732e-06,0.0220273155719041,8.535818807331452e-08,8.115603122860193e-06,1.700615115396431e-08,6.780840521969367e-06,0.14285714285714285,refutes,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,-0.07337062948238662,0.0001617644736557627,0.00016146165444420464
507,"Humans can collaborate, meet, and communicate with unparalleled efficiency.",Has social media been good for humanity?,2,508,supports,True,0.0004209298931527,0.602047324180603,0.0002803997776936,0.2888654470443725,1.878561488410924e-05,0.0378909036517143,1.037130346048798e-07,7.074726909195306e-06,1.3083022665227872e-08,2.314841822226299e-06,0.0,supports,,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7532881060488137,0.0001971745430319424,-0.10458816566698889
508,It is easy to maintain non day-to-day relationships.,Has social media been good for humanity?,2,509,supports,"False.
None.
True.
False.
None.",0.00017321955238,0.2309305667877197,0.0006486364873126,0.6787427067756653,1.5494690160267055e-05,0.0312530547380447,5.229216171187545e-08,4.652349616662832e-06,1.0791096904938511e-08,2.2497292775369715e-06,0.0,supports,False,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7965078929165135,-0.22600555561934227,0.0003355898336600445
509,"Social media algorithms designed to enhance the user's experience have inadvertently created deeply personalized Filter Bubbles. 
Information dissemination is calculated by user desire rather than objective necessity.",Has social media been good for humanity?,3,510,refutes,False,0.0001466437679482,0.3768373131752014,0.0003253434260841,0.5150755047798157,2.3021850211080164e-05,0.0551434755325317,1.0933760563602846e-08,7.877644065956702e-07,7.031844440064105e-09,1.2490475000959125e-06,0.2857142857142857,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.6976535342135315,-0.3447537524750117,1.2195500932188226e-05
510,Confirmation bias is a major issue in today's society as it is pushed by the business models of Social media platforms.,Has social media been good for humanity?,5,511,refutes,True,0.0001047127734636,0.2776269614696502,0.0003301867982372,0.645501971244812,1.3628437045554165e-05,0.0432459339499473,4.772558792609516e-09,5.494821948559547e-07,3.8348586528513814e-09,9.202094588545152e-07,0.2857142857142857,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.821017436168813,-0.5321134144330321,1.704039027083509e-05
511,The same systems that create echo chambers can be (ab)used to intentionally enter other peoples echo chambers. TED talk,Has social media been good for humanity?,4,512,insufficient-neutral,False,9.601535566616803e-05,0.3346224427223205,0.0001752249663695,0.5102382898330688,2.3346465241047557e-05,0.0872914791107177,2.1624478208082113e-08,2.0883683191641467e-06,1.3426944001082576e-08,2.3116133434086805e-06,0.0,insufficient-neutral,"True.
The question is a bit vague. Social",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.6933903578766195,-0.5709759617793156,-0.4404471007487703
512,Social media has negative health effects.,Has social media been good for humanity?,5,513,refutes,"False.
True",0.0001447204267606,0.1990609467029571,0.0008796211332082,0.7396011352539062,1.3888398825656624e-05,0.0226857289671897,1.4633894096505172e-08,1.0878234206757045e-06,7.076489172419542e-09,1.429916892448091e-06,0.42857142857142855,refutes,"False.
Okay, let's see. The question",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.8176033523861069,-0.35334779035004993,0.0005666468354587662
513,Exposure to online harassment - stressor to contend with for some resulting in some youths committing suicide (remember Ask.fm?),Has social media been good for humanity?,0,514,refutes,True,0.0001429615367669,0.3293127417564392,0.0003796076052822,0.5963082909584045,1.1553061995073222e-05,0.0336414128541946,7.1842660709364745e-09,6.992570433794754e-07,4.602413561372032e-09,9.12003088160418e-07,0.14285714285714285,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.8482733824086303,-0.36120701331128957,6.647667837568162e-05
514,"Creates a reward system and withdrawals if you don't post on it or keep checking the platform for likes or new friends. People experience addictive effects when they are disconnected even for a few hours. Study: Social media addiction: Its impact, mediation, and intervention",Has social media been good for humanity?,4,515,refutes,False,0.0001350113307125,0.338907927274704,0.0003139107720926,0.5331770181655884,2.32788752327906e-05,0.0636789128184318,1.0508416359300554e-08,8.4793293808616e-07,8.918377147892897e-09,1.4998404367361218e-06,0.42857142857142855,refutes,"False.
Okay, let's see. The question",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.6942780189434583,-0.3967308051306335,7.592656636668982e-07
515,Social media use during driving or walking across the road or operating dangerous equipment shows increase in injuries and deaths.,Has social media been good for humanity?,0,516,refutes,False,7.561039092252031e-05,0.113333910703659,0.0008653150871396,0.8374306559562683,9.390102604811544e-06,0.0163272973150014,7.766000287290353e-09,6.592886734324566e-07,5.703964855996446e-09,1.1214879123144783e-06,0.2857142857142857,refutes,"True.
The question is subjective and depends on perspective",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.8766795757114834,-0.6621511734247074,0.0005523363080235395
516,People have been shown to experience depression as a repercussion of social media.,Has social media been good for humanity?,3,517,refutes,"False.
The given question is ""Has social media",0.0001183045751531,0.2105834931135177,0.0005219842423684,0.7013500928878784,1.613635686226189e-05,0.0377555377781391,1.2934833648614584e-08,1.1966337751800893e-06,6.038799682528406e-09,1.388119471812388e-06,0.42857142857142855,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7880808699890676,-0.47138136165807476,0.00020889791492051586
517,"Instagram has been linked to teenagers' issues with mental health, exacerbating problems such as body image and FOMO.",Has social media been good for humanity?,0,518,refutes,False,7.96120657469146e-05,0.2976662218570709,0.0002800528018269,0.6301594376564026,9.81013090495253e-06,0.034999992698431,4.047915780347466e-09,4.4124857367933146e-07,2.973109758386272e-09,8.639228212814487e-07,0.2857142857142857,refutes,False,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.8711633347962852,-0.644270547134296,-0.10569617759134446
518,Not necessarily. By joining groups related to sports you can actually be more active when sharing results.,Has social media been good for humanity?,0,519,insufficient-neutral,False,0.0002892430638894,0.4202131628990173,0.000437610753579,0.4403796195983886,2.2130458091851324e-05,0.0436034873127937,5.9545545383343785e-08,4.290185188438045e-06,1.110120795289049e-08,1.7606884057386196e-06,0.0,insufficient-neutral,"None.
Okay, let's see. The question",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7093602065447171,6.54582357278658e-05,0.00012449799614934286
519,"FOMO (Fear Of Missing Out) - stressor to contend with for some when they use social media. ""Everyone else is doing it and I'm not"" fear.",Has social media been good for humanity?,5,520,refutes,False,0.0001820786856114,0.3116860091686249,0.0005227621295489,0.5914760828018188,2.3697664801147766e-05,0.0485513135790824,1.4282989901914789e-08,8.975728746918321e-07,8.138202112206727e-09,9.480258995608892e-07,0.42857142857142855,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.688778046320055,-0.18642041751617192,0.00020967604577404992
520,Social media can be beneficial when being a leisure-time activity.,Has social media been good for humanity?,0,521,insufficient-supports,"True.
True.
Okay, let's see.",0.0005100835696794,0.6338543891906738,0.0002646278589963,0.26422980427742,2.0247109205229208e-05,0.0363227501511573,8.570606269131532e-08,5.5786649681977e-06,1.2990324371742192e-08,1.98913448912208e-06,0.2857142857142857,insufficient-supports,"True.
Answer: True.
Answer: None.",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7340942689459666,0.00028634817657125145,-0.15495326498291057
521,"Social media, as a leisure-time activity displaces more healthy, social and productive activities like reading, spending time with friend and sport.",Has social media been good for humanity?,5,522,refutes,False,0.0001648068428039,0.130176842212677,0.0012762089027091,0.7609128952026367,3.8840429624542594e-05,0.0397016964852809,2.1991466425674844e-08,9.79977357928874e-07,2.5510546564078144e-08,3.090125346716377e-06,0.2857142857142857,refutes,"True.
Okay, let's see. The question",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.4899077824354622,-0.26359594529893815,0.0009633588360145831
522,Many platforms e.g. facebook use a security opt-in model with new users being oblivious to the fact that a lot of personal information is publically exposed.,Has social media been good for humanity?,0,523,refutes,"False.
None.
The question is whether social media",0.0001167781592812,0.2449265271425247,0.0004407161322887,0.5875481963157654,4.262596121407114e-05,0.0873312428593635,2.609598048763928e-08,1.6919827885431005e-06,2.4229297679312367e-08,3.610020939959213e-06,0.0,refutes,False,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.44019231270896153,-0.47820182383126686,0.00012760434761842346
523,Users make the decision to put information out in such an insecure environment and should bear responsibility for the consequences of that decision.,Has social media been good for humanity?,3,524,insufficient-neutral,False,0.0001102633177652,0.2138828635215759,0.0005732424324378,0.7012948989868164,1.6135087207658216e-05,0.0377525687217712,1.186873710423697e-08,1.0075873433379456e-06,7.999480189369024e-09,1.6612307263130788e-06,0.14285714285714285,insufficient-neutral,"False.
I think the answer is False because social",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7880975443909367,-0.5073119968465082,0.0002601721616096989
524,"Risk is inherent in innovation. Driving a car puts you at risk of crashing. Using a credit card puts you at risk of having your identity stolen. As companies become better at reducing disaster, the efficiency, productivity, and quality of life gains are worth the risk of accidents.",Has social media been good for humanity?,7,525,supports,True,0.0003196607867721,0.5779602527618408,0.0002629458031151,0.3242063224315643,2.175318877561949e-05,0.0405791811645031,3.5639448725532936e-08,2.137095862053684e-06,9.406696754865608e-09,1.401541680934315e-06,0.0,supports,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7143148927826404,9.588276760490851e-05,-0.1603246413599694
525,Social media can be educational and informative.,Has social media been good for humanity?,2,526,supports,"True.
But the question is not whether social media",0.0007349488441832,0.7338433265686035,0.0002789551217574,0.1975112557411193,2.020743886532728e-05,0.0271511804312467,4.912041973170744e-08,2.413434458503616e-06,7.59194129784646e-09,8.740880161894893e-07,0.2857142857142857,supports,False,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7346152603934796,0.0005112637870712035,-0.10920144329671097
526,Social media is a great way for families separated by distance to keep informed of the well being or otherwise of members of the family,Has social media been good for humanity?,2,527,supports,True,0.0006229603895917,0.7503033876419067,0.000215289343032,0.1782126724720001,1.9714569134521295e-05,0.0300159119069576,3.8960592974035535e-08,2.194700073232525e-06,7.29193860848909e-09,9.738922699398245e-07,0.42857142857142855,supports,"True.
False.
None.
The answer is:",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7410881294216429,0.0003992502639117273,-0.3125079230009963
527,Social media makes it easier for people to access information and news.,Has social media been good for humanity?,2,528,supports,"True.
The question is asking whether social media has",0.0004930070135742,0.7866379618644714,0.0001017377435346,0.1225345656275749,1.5847685062908567e-05,0.0345624610781669,7.454505634996168e-08,5.606692411674885e-06,7.735178719769921e-09,1.4856254892947618e-06,0.42857142857142855,supports,"False.
Okay, let's see. The question",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.7918720030868188,0.00026926779788622314,-0.6751167910740576
528,"Social media has potential as a collective learning experience. It is, in a sense, a giant classroom where people can learn from one another at their own pace and without the pressure of being graded.
",Has social media been good for humanity?,3,529,supports,True,0.000291357806418,0.8287526965141296,4.068266207468696e-05,0.0833498537540435,1.428095765731996e-05,0.0375687219202518,1.2870831511690994e-08,9.56764552029199e-07,2.456441050568969e-09,6.081565970816882e-07,0.42857142857142855,supports,"False.
I think the answer is False because social",0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.812447868605331,6.757345164068224e-05,-0.8700864266959192
529,"Humans spend too long on social media, at the expense of other more valuable activities.",Has social media been good for humanity?,5,530,refutes,"False.
None.
Okay, let's break this",0.0001407448871759,0.2708848118782043,0.0003737217339221,0.5472023487091064,4.193041604594328e-05,0.1012222617864608,2.038624735689609e-08,1.6643737126287306e-06,1.9681994700704308e-08,3.809789404840558e-06,0.2857142857142857,refutes,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.4493269227185906,-0.3711116369233451,6.058896326732608e-05
530,It’s a valuable aid for crime-solving.,Has social media been good for humanity?,2,531,supports,True,0.0003519892052281,0.6168311238288879,0.0002344753738725,0.3053535521030426,1.4191781701811124e-05,0.0342597179114818,4.2267227939873926e-08,2.794527745209052e-06,5.048100604199135e-09,1.120304546020634e-06,0.14285714285714285,supports,True,0.0002237994776805,0.3461059927940368,0.0003131517441943,0.3515563905239105,7.614393689436838e-05,0.1465505063533783,4.328146019361157e-08,3.3455310131103037e-06,1.9206032320084887e-08,3.1923277674650308e-06,-0.8136190183927731,0.00012821842276364352,-0.25124040271346526
