,Argument,Debate,Scheme,id,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,evidence_stance,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
575,AGI will be the best tool we could possibly make.,Should an artificial general intelligence be created?,2,576,"False. The argument is a form of the """,8.437706128461286e-05,0.1124887093901634,0.0003311207401566,0.4886286854743957,5.936668458161876e-05,0.1537538319826126,4.18734735774251e-08,8.32189016364282e-06,2.517905954846356e-07,5.321594653651118e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.62171542029511,-0.8082947174043886,-0.06373674736460347
576,It would be exciting and in being so would enrich our lives.,Should an artificial general intelligence be created?,2,577,None. I am not sure if creating an artificial,0.0002297708997502,0.2385645657777786,0.0001616640365682,0.1829137951135635,0.0001554707705508,0.3063229620456695,7.852308669953345e-08,8.635078302177135e-06,3.0905212611287425e-07,4.911252108286135e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.009340078384394997,-0.4779588836321241,-0.5428854844914683
577,Creation of AGI has the potential of enabling an astronomical number of non-biological beings which would otherwise not exist.,Should an artificial general intelligence be created?,2,578,None. I am not sure if the creation of,0.0001342353934887,0.1734522134065628,0.0002393004688201,0.2815407216548919,0.0001175404322566,0.2859743535518646,7.607838625744989e-08,1.29832160382648e-05,2.571186428212968e-07,5.215824785409495e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.2510322358765173,-0.6950162324771894,-0.3233639330815674
578,Bigger amount of rational thinking beings is not necessarily good.,Should an artificial general intelligence be created?,2,579,False. (The question is about the creation of,0.0001168809685623,0.149852380156517,0.0002183623873861,0.3273077011108398,0.0001177976591861,0.2843698561191559,6.09065651246965e-08,1.1482722584332803e-05,2.95433125074851e-07,6.159194163046777e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.2493931855977214,-0.7344456091839429,-0.3825675825360545
579,Future Humans and other sentient beings may suffer so much that it would be better if they did not come into existence.,Should an artificial general intelligence be created?,5,580,False. (Note: This is a classic example,0.0001511233567725,0.1061686351895332,0.0005357788759283,0.3481135368347168,0.0002033587225014,0.262769877910614,8.880105895059388e-08,1.0569158803264145e-05,3.8498154708577204e-07,5.022605910198763e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,4.642943855835386e-05,-0.6566466599358476,0.00018218130044118637
580,Transhumanism is the next step in evolution of wealthy humans. Poor humans will unlikely benefit from it.,Should an artificial general intelligence be created?,4,581,"False. I am a large language model, I",0.0001358650188194,0.1943249106407165,0.0002087942557409,0.2917162477970123,0.0001091706144507,0.2614927589893341,7.121519729480498e-08,1.3879484868084546e-05,4.684808629917825e-07,9.709834557725117e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.3043647241774002,-0.6913137121500943,-0.4096220341887715
581,"The capacity for AGIs to colonize both in and out the solar system far exceeds that of humans. 
Any other impact which humans may have could be astronomically dwarfed by the prospect of populous future lives descending from AGIs.",Should an artificial general intelligence be created?,2,582,False. (Note: This is a very short,9.040880831889808e-05,0.1500020325183868,0.0002741613134276,0.5486846566200256,2.4143837435985915e-05,0.0999228954315185,1.4853413610182996e-08,2.7622909328783862e-06,2.991694358911445e-08,9.30827809497714e-06,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.8461554411990361,-0.7945905452970844,-0.22479285672314045
582,The consequences of developing AGI are unpredictable.,Should an artificial general intelligence be created?,5,583,False. The argument is that the consequences are unpredictable,8.031020115595311e-05,0.074744738638401,0.0003381185524631,0.3510588407516479,0.0001548019645269,0.2910379767417907,7.11190324409472e-08,1.0954048775602132e-05,2.753025398760656e-07,4.199116301606409e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,insufficient-neutral,-0.01360171110716023,-0.8175346525048982,-0.04395002392252275
583,"The AGI Safety problem is mathematically identical to that of the Halting Problem  in computer science. 
It is fundamentally impossible to discern the outcome, intentions and wisdom of creating an AGI ahead of doing so. ",Should an artificial general intelligence be created?,7,584,False. (I think this is a flawed argument,0.0001243343867827,0.1352881342172622,0.000302959640976,0.3454703688621521,9.458862041356042e-05,0.212838128209114,4.1709544262857896e-08,4.896886821370572e-06,1.3756400107922673e-07,2.400935227342416e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.39728120628303015,-0.7175113900432055,-0.14336390181028075
584,"We routinely make decisions despite uncertainty, and even granting the claim of unpredictability doesn't imply we should not pursue a risky alternative 
- especially if the alternative is human self-destruction.",Should an artificial general intelligence be created?,7,585,False. (Note: This is a very tricky,0.000197223998839,0.1671300679445266,0.0004768264479935,0.4335024058818817,9.029572538565844e-05,0.164538949728012,3.9583941457976834e-08,4.029793217341648e-06,1.4061163255973952e-07,2.111460707965307e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.42463553814090044,-0.5519056736933086,0.00012320801589626838
585,AGI's creation raises serious ethical and philosophical concerns we are not currently prepared to deal with.,Should an artificial general intelligence be created?,5,586,False. (I think we should be prepared to,7.160295353969559e-05,0.0692955777049064,0.0004056583566125,0.4483474791049957,9.12245304789394e-05,0.1662314534187317,6.516604145190287e-08,8.7204216470127e-06,2.81414628489074e-07,4.3941316107520834e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.418717191060957,-0.8373175809393709,5.201474616067348e-05
586,Αn agent that is behaviorally indistinguishable from humans should also be morally indistinguishable from humans.,Should an artificial general intelligence be created?,7,587,None. I am not sure if an artificial general,8.472446643281728e-05,0.1260069012641906,0.0001498623023508,0.2839609086513519,0.0001087883720174,0.3821111917495727,4.7135156222566366e-08,9.141659575107042e-06,2.498817650575802e-07,7.078993803588673e-05,0.2857142857142857,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,insufficient-neutral,-0.30680037338444777,-0.8075054104399395,-0.576255578010514
587,"We cannot and should not suppress progress due to the fear of ""power to influence politics or economy"".",Should an artificial general intelligence be created?,1,588,False. (I don't think it's a,0.0001982224202947,0.1517537981271743,0.0004502046213019,0.3500923216342926,0.000137304639793,0.1816255003213882,7.661144962867183e-08,7.220250608952483e-06,4.606745562796277e-07,5.252370829111897e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.12509468363156362,-0.5496372530538545,9.657677074508352e-05
588,"Open Source AGI avoids this problem. For example, OpenAI is a non-profit research company that receives funding for this exact purpose.
 Instead of holding back AGI we should fund initiatives like this.",Should an artificial general intelligence be created?,6,589,False,5.4970496421447024e-05,0.099388986825943,0.0002602087333798,0.6380497813224792,1.5626748790964484e-05,0.0693846940994262,7.884844777095168e-09,1.3923811366112204e-06,1.2999910481426014e-08,4.222343704896048e-06,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.9004263394494125,-0.8751066416576385,-0.2642445925824854
589,There are better ways to achieve the same goal we would need AGI for.,Should an artificial general intelligence be created?,6,590,False. If there are better ways to achieve the,7.073106826283038e-05,0.0524838045239448,0.0005651040701195,0.4864174127578735,0.0001045337412506,0.1789429634809494,5.988471940554518e-08,6.351739102683496e-06,2.4152009814315534e-07,3.030245352420025e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.3339108853283261,-0.8392985104816857,0.00021151686950859257
590,"History tells us that to improve our tools, we need to refine and specialize them, not make them more general. 
Why waste power and processing making a stock market optimizing machine able to appreciate Bach or cynically resent its makers?",Should an artificial general intelligence be created?,5,591,False. (Note: This is a classic example,5.488039460033178e-05,0.056537315249443,0.0005674165440723,0.5845476984977722,4.307611379772425e-05,0.0924888774752616,2.10869348649112e-08,3.0008816338522597e-06,1.3236558515927754e-07,2.360376493015792e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.7255189553176187,-0.8753113536352342,0.0002138301615849089
591,"The most significant development in tools of the last 50 years is the computer. This is an incredibly generalised tool which is now a vital component of just about every aspect of global civilisation,
 including our culture, the economy and the sciences.",Should an artificial general intelligence be created?,7,592,False. (The question is about the significance of,0.0002003636036533,0.2197253555059433,0.0002781772927846,0.3566494584083557,8.352396980626509e-05,0.2096633911132812,4.615070992031178e-08,6.365640729200095e-06,1.615544249489176e-07,3.6775105400010943e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,insufficient-neutral,-0.46778517216995325,-0.5447724692536122,-0.21343744028645578
592,Being surrounded by AGI could negatively impact mental health and well-being.,Should an artificial general intelligence be created?,5,593,False. I disagree with the argument. The creation,7.795045530656353e-05,0.0803038999438285,0.0002918926184065,0.3861132264137268,0.0001400515902787,0.3102506995201111,6.038512623263159e-08,9.456462976231704e-06,2.5899208822011133e-07,4.4069194700568914e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.10759111210358738,-0.822896011836733,-0.17465655518804554
593,"If the group [21] had a quantum computer and no AI they could also crack all modern encryption, the AI has little to do with it.",Should an artificial general intelligence be created?,6,594,False,0.0001349337107967,0.1784892380237579,0.0002313301956746,0.3898563385009765,7.748590724077076e-05,0.2086750715970993,3.85287997062278e-08,7.762580935377628e-06,2.197777888568453e-07,4.925303801428527e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,insufficient-supports,-0.5062597135043209,-0.6934296505930444,-0.3459003464033943
594,"There are existing areas where we place limits on technological progress for ethical reasons - eugenics and nuclear weapons research, for example.",Should an artificial general intelligence be created?,0,595,False. (Note: This is a classic example,0.0001276501425309,0.1064952611923217,0.0004931709263473,0.4179191589355469,9.787276212591678e-05,0.1433050483465194,8.449869426385703e-08,9.577815035299864e-06,4.444743240128446e-07,6.00625789957121e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.37635465166565,-0.7099779694304326,0.00013955827671611004
595,Creating something in a controlled environment limits the potential for misuse.,Should an artificial general intelligence be created?,3,596,False. The argument is that creating something in a,0.0001547646534163,0.148611843585968,0.0003327963058836,0.3482429385185241,0.0001168224916909,0.2283833026885986,6.777968053484075e-08,8.765397979004774e-06,3.4120154168704175e-07,5.390472142607905e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.2556069539538849,-0.6483736080958515,-0.05899898730516571
596,"AI is a natural part of the development of informatics and computing science. It cannot be avoided. One thing we must avoid is the controlling of AI by politicians and large corporations. 
Politics and capitalism are the problem not AI itself.",Should an artificial general intelligence be created?,4,597,False. (Note: The question is not asking,0.0001026828467729,0.126605674624443,0.0004256085667293,0.4929719567298889,7.057281618472189e-05,0.1651249229907989,3.764753486734662e-08,5.549325123865856e-06,1.819010577719382e-07,3.989825563621707e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.5503099373466807,-0.7667038427432123,7.197201440499688e-05
597,Creating AGI would make creation of sentience more probable.,Should an artificial general intelligence be created?,2,598,False. If creating AGI would make creation of,0.0001151975884567,0.1355317533016204,0.0002896066871471,0.296028584241867,0.0001315597764914,0.269537091255188,7.087015774231986e-08,1.0673270480765495e-05,2.574662119059213e-07,4.820944741368294e-05,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,insufficient-neutral,-0.16170095893265524,-0.7382702607414477,-0.18112015947696614
598,"Humankind is earth's apex species by virtue of its superior thinking powers. Creating an entity able to accomplish intellectual feats humankind can't, and able to improve itself,
 is essentially to replace ourselves as the apex species on earth.",Should an artificial general intelligence be created?,5,599,False. (Note: This is a very simplified,0.000140770789585,0.2061162143945694,0.0002777774934656,0.4501992166042328,5.777221667813137e-05,0.1818969249725341,1.880249911323517e-08,2.92160461867752e-06,4.9586386552391566e-08,1.0983034371747635e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.6318753715366926,-0.6801677661234088,-0.21456789623624425
599,Being exciting doesn't necessarily mean it's good. It is also subjective - for some killing is exciting.,Should an artificial general intelligence be created?,7,600,None. I am not sure if I should agree,0.0001294029643759,0.1685194224119186,0.000151287385961,0.2130285203456878,0.0001536698255222,0.3680802583694458,4.90938312225353e-08,9.978484740713611e-06,5.424398636932892e-07,0.0001264053425984,0.0,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.020815702095180827,-0.7059955457477443,-0.5722260707814222
600,AGI could be a good therapeutic tool.,Should an artificial general intelligence be created?,2,601,False. The question is about whether an AGI,4.9544851208338514e-05,0.0834969952702522,0.0002152130327885,0.4014661014080047,9.624921949580312e-05,0.317585825920105,3.3738562166263364e-08,8.476125003653578e-06,2.2324948645291445e-07,5.929742837906815e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.3866998670973987,-0.8874337461218962,-0.3914725667960458
601,AGI can be a good listener and someone to have a conversation with for depressed or traumatized people.,Should an artificial general intelligence be created?,2,602,False. I don't think that's a good,0.0001383735507261,0.1719496399164199,0.0003167402464896,0.4060907661914825,9.004139428725466e-05,0.2207877188920974,4.305666223558546e-08,6.3466413848800585e-06,1.8467022755430665e-07,3.004250720550772e-05,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,supports,-0.4262561361807537,-0.6856143098391759,-0.10439843400132856
602,"You don't need AGI to effectively pass the Turing test and appear to have consciousness when listening or conversing with those in need. Social AI can be narrowly focused,
 and as such won't bring any of the potential baggage of true AGI.",Should an artificial general intelligence be created?,6,603,False. (Note: This is a very short,4.609645111486316e-05,0.0521555580198764,0.0004841033951379,0.7088229060173035,2.565653994679451e-05,0.0600306801497936,1.3226749473460586e-08,1.8155001271225048e-06,3.6236023959190795e-08,6.905363989062607e-06,0.14285714285714285,True. I believe that an artificial general intelligence should,0.0004401394689921,0.3140803575515747,0.0003536620060913,0.2446060329675674,0.0001569365704199,0.1483610570430755,5.9307605937419794e-08,4.0694094423088245e-06,3.275766005117476e-07,2.5123668820015155e-05,refutes,-0.8365164991298855,-0.8952685356293495,0.00013048753753089307
603,Acting out of empathy to help others is in human nature.,Do we have a moral duty to intervene in nature to limit animal suffering?,1,604,"False. The argument is about human nature, not",0.0001282980811083,0.109574094414711,0.0005573014495894,0.5106393098831177,0.0001795212883735,0.2230817973613739,5.051487050877768e-08,5.549630259338301e-06,3.499585261579341e-07,3.974488936364651e-05,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-supports,7.032250495174167e-05,-0.8540981955498437,0.00040692439943541435
604,With the duty to rescue there is a legal precedent that could be applied to the human responsibility to act to rescue animals.,Do we have a moral duty to intervene in nature to limit animal suffering?,7,605,False. The legal precedent of the duty to rescue,0.000158787908731,0.1741320788860321,0.0003691929450724,0.3629224300384521,0.0001757621939759,0.3008732497692108,3.9353711400735853e-08,4.022035682282876e-06,2.521469752991834e-07,3.543037018971518e-05,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,6.656299999190203e-05,-0.8194248720745608,0.00021878759194310707
605,There is no such thing as unnecessary suffering in nature.,Do we have a moral duty to intervene in nature to limit animal suffering?,1,606,False. (The argument is that there is no,0.0001298564020544,0.1208574175834655,0.0004939166246913,0.3962762057781219,0.0001542083045933,0.2222907990217209,8.331445400244776e-08,8.236839676101226e-06,3.521398070915893e-07,4.40091680502519e-05,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,4.500675652819576e-05,-0.8523260580713685,0.0003435300375993724
606,Saving a prey from being eaten induces suffering from hunger for its predator.,Do we have a moral duty to intervene in nature to limit animal suffering?,5,607,None. (I am not sure or cannot answer,0.000167628066265,0.1622263044118881,0.0002896352962125,0.2493056803941726,0.0002419993688818,0.3684499263763428,8.102333737269873e-08,8.953639735409524e-06,5.211643383518094e-07,6.906367343617603e-05,0.15384615384615385,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,0.00013280740921543308,-0.8093717604091925,0.00013921797276758008
607,Basic animal rights stand against and outweigh the moral benefit of limiting suffering of sentient beings.,Do we have a moral duty to intervene in nature to limit animal suffering?,6,608,False. (I think this is a trick question,7.402353367069736e-05,0.0637162923812866,0.0006914273253642,0.6092646718025208,0.0001210944246849,0.1469919383525848,3.2513959524749225e-08,2.825705678333179e-06,2.7276828973299416e-07,2.8206128263263963e-05,0.23076923076923078,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,1.188925997513069e-05,-0.915819729796154,0.0005410704559104963
608,The technology to implement such changes beyond the small scale can only be obtained by carrying out immoral research.,Do we have a moral duty to intervene in nature to limit animal suffering?,5,609,False. (The argument is not about the moral,0.00013140279043,0.096744604408741,0.0007215432706288,0.5654939413070679,0.0001609980681678,0.1835889965295791,5.605072317393933e-08,5.466179118229775e-06,3.5425145483714005e-07,3.648924030130729e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,5.179726166974489e-05,-0.8505674904261492,0.0005711909324473924
609,Sustainably reducing suffering in ecosystems will require dangerous and immoral experiments to study the effects of different interventions. This will in itself cause suffering and other moral harm. The end does not justify all means.,Do we have a moral duty to intervene in nature to limit animal suffering?,3,610,False. (Note: This is a classic example,8.448425069218501e-05,0.1017541736364364,0.0004567175346892,0.585554838180542,7.114287291187793e-05,0.1551565825939178,3.2303635322250563e-08,4.6923805712140165e-06,1.3285287536746182e-07,2.596832746348809e-05,0.3076923076923077,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,-0.34854704660866415,-0.903923702388003,0.00030632535058862836
610,"There are ""low-hanging fruits"" that don't require research and can be enacted immediately. For example in Sika deer, overpopulation can lead to mal-development and eventual mass die-off caused by social stress (cf. this paper).
 A lot of animal suffering could be avoided by euthanising an adequate number of Sika deer whenever overpopulation becomes apparent.",Do we have a moral duty to intervene in nature to limit animal suffering?,0,611,False. (Note: This is a tricky question,0.0001053084997693,0.2582237124443054,0.0002300149208167,0.5055775046348572,2.5806957637541927e-05,0.1145860850811004,1.0126317562253462e-08,1.367718709843757e-06,3.724001018667877e-08,1.067422181222355e-05,0.46153846153846156,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,supports,-0.7636865355178134,-0.8802421672440295,7.958862683630653e-05
611,Genetic editing is happening usually with the intention of being beneficial for humankind.,Do we have a moral duty to intervene in nature to limit animal suffering?,2,612,False. (I don't think we have a,0.0002500463160686,0.2053731083869934,0.0003872793167829,0.2941834032535553,0.0002223957999376,0.2896225154399872,7.526408296598674e-08,7.233169981191168e-06,5.291110483085504e-07,6.472086533904076e-05,0.0,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-neutral,0.00011320169920098596,-0.7156449387600178,0.00023687668494541277
612,Selective breeding and hybridization has long been done for the benefit of humans.,Do we have a moral duty to intervene in nature to limit animal suffering?,2,613,False. (Note: This is a tricky question,0.000119671189168,0.1087979599833488,0.0004845329385716,0.4303042888641357,0.0001882692013168,0.2692775428295135,5.328773866608572e-08,6.028309599059867e-06,2.070847529012099e-07,2.6911680834018625e-05,0.0,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-neutral,7.907137332801312e-05,-0.8639087795430976,0.0003341449396017925
613,"The victims of selective breeding and hybridization suffer, as a result of these practices, from genetic disorders and shortened lifespans.",Do we have a moral duty to intervene in nature to limit animal suffering?,5,614,False. (The question is about the moral duty,0.0001678583357715,0.2005979269742965,0.0003666362899821,0.4180819988250732,0.0001247417239937,0.2237831801176071,5.0377646942934013e-08,5.92612377658952e-06,2.553395859195007e-07,4.081533552380279e-05,0.07692307692307693,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,insufficient-supports,1.5536957636090674e-05,-0.8091098957248731,0.00021623055217617548
614,This may destabilize the ecosystem.,Do we have a moral duty to intervene in nature to limit animal suffering?,5,615,False. The argument is about the potential consequences of,0.0001299506402574,0.154088094830513,0.0003423743473831,0.3873774111270904,0.0001309698564,0.2580489814281463,5.28929113841059e-08,6.701362963212887e-06,3.049727581583284e-07,4.743413956020959e-05,0.0,True. I believe that we have a moral duty,0.0008793454035185,0.5894765853881836,0.0001504382671555,0.0829549357295036,0.0001092064630938,0.09400025755167,6.231770299791607e-08,3.1467345706914784e-06,2.421766396309977e-07,2.0201165170874447e-05,refutes,2.176577026898759e-05,-0.8522188894859378,0.0001919649591034021
